timestamps,open,high,close,low,volume,amount
2015/12/11,3296.58,3296.58,3296.58,3296.58,298304250,3889219400
2015/12/14,3296.60,3296.60,3296.60,3296.60,261312060,3579209900
2015/12/15,3293.30,3293.30,3293.30,3293.30,258871870,3334734600
2015/12/16,3326.60,3326.60,3326.60,3326.60,296064230,3206140700
2015/12/17,3336.08,3336.08,3336.08,3336.08,209047760,3336522100
2015/12/18,3284.64,3284.64,3284.64,3284.64,322580170,3789179700
2015/12/21,3286.19,3286.19,3286.19,3286.19,128603789,1953385600
2015/12/22,3305.72,3305.72,3305.72,3305.72,128597324,1555466600
2015/12/23,3317.76,3317.76,3317.76,3317.76,129605836,1640607300
2015/12/24,3310.39,3310.39,3310.39,3310.39,97896764,1013924150
2015/12/28,3288.84,3288.84,3288.84,3288.84,187271140,1559555700
2015/12/29,3291.24,3291.24,3291.24,3291.24,122205624,1480646800
2015/12/30,3306.77,3306.77,3306.77,3306.77,110501511,1568807100
2015/12/31,3309.53,3309.53,3309.53,3309.53,184538960,1466019200
2016/1/4,3192.45,3192.45,3192.45,3192.45,320573430,3537806500
2016/1/5,3182.63,3182.63,3182.63,3182.63,329914380,3728886600
2016/1/6,3178.15,3178.15,3178.15,3178.15,261646800,3796239600
2016/1/7,3030.56,3030.56,3030.56,3030.56,993482890,5776269200
2016/1/8,3080.95,3080.95,3080.95,3080.95,302537290,3960929200
2016/1/11,2945.66,2945.66,2945.66,2945.66,552747780,4655972200
2016/1/12,2897.84,2897.84,2897.84,2897.84,342964540,4082414300
2016/1/13,2908.94,2908.94,2908.94,2908.94,255767860,4319426800
2016/1/14,2904.34,2904.34,2904.34,2904.34,295504110,4700218100
2016/1/15,2836.13,2836.13,2836.13,2836.13,298257780,4488308600
2016/1/18,2809.75,2809.75,2809.75,2809.75,301914880,3895185800
2016/1/19,2919.41,2919.41,2919.41,2919.41,274617990,4277314400
2016/1/20,2804.06,2804.06,2804.06,2804.06,340982600,4834177600
2016/1/21,2720.06,2720.06,2720.06,2720.06,350707120,5368634700
2016/1/22,2831.96,2831.96,2831.96,2831.96,334506620,4481838300
2016/1/25,2885.59,2885.59,2885.59,2885.59,319627360,5663126800
2016/1/26,2815.78,2815.78,2815.78,2815.78,335846690,4506651700
2016/1/27,2813.18,2813.18,2813.18,2813.18,265561980,4733287100
2016/1/28,2783.51,2783.51,2783.51,2783.51,331086160,4367575100
2016/1/29,2877.51,2877.51,2877.51,2877.51,354311130,5258999100
2016/2/1,2913.91,2913.91,2913.91,2913.91,288676840,4072857300
2016/2/2,2948.16,2948.16,2948.16,2948.16,326804040,3907437900
2016/2/3,2859.72,2859.72,2859.72,2859.72,291294070,4540876900
2016/2/4,2881.75,2881.75,2881.75,2881.75,264415780,3482755700
2016/2/5,2877.95,2877.95,2877.95,2877.95,246605120,2724944800
2016/2/11,2786.21,2786.21,2786.21,2786.21,415856090,6391060200
2016/2/12,2752.31,2752.31,2752.31,2752.31,288179410,4370714700
2016/2/15,2817.38,2817.38,2817.38,2817.38,297484780,3838765100
2016/2/16,2868.15,2868.15,2868.15,2868.15,374358360,3157540600
2016/2/17,2844.92,2844.92,2844.92,2844.92,353469390,3282248100
2016/2/18,2955.50,2955.50,2955.50,2955.50,605984090,4196015300
2016/2/19,2986.78,2986.78,2986.78,2986.78,589974550,2962635800
2016/2/22,2982.09,2982.09,2982.09,2982.09,523395630,2504872300
2016/2/23,2967.00,2967.00,2967.00,2967.00,306154680,2576737200
2016/2/24,2936.80,2936.80,2936.80,2936.80,258789410,3189471600
2016/2/25,2866.09,2866.09,2866.09,2866.09,523196890,2539414000
2016/2/26,2947.24,2947.24,2947.24,2947.24,246685850,3181817300
2016/2/29,2923.63,2923.63,2923.63,2923.63,287650940,3021089200
2016/3/1,2975.93,2975.93,2975.93,2975.93,253846440,2994465100
2016/3/2,3071.35,3071.35,3071.35,3071.35,435164900,4990971700
2016/3/3,3038.94,3038.94,3038.94,3038.94,769674880,5185080200
2016/3/4,3062.16,3062.16,3062.16,3062.16,342883400,4142007200
2016/3/7,3071.69,3071.69,3071.69,3071.69,270680740,2952037900
2016/3/8,3043.60,3043.60,3043.60,3043.60,315403380,2428389800
2016/3/9,3010.19,3010.19,3010.19,3010.19,173734510,2752676200
2016/3/10,2974.74,2974.74,2974.74,2974.74,260203960,2166497800
2016/3/11,3014.77,3014.77,3014.77,3014.77,240586420,3266905900
2016/3/14,3042.24,3042.24,3042.24,3042.24,280693830,5356251700
2016/3/15,3040.67,3040.67,3040.67,3040.67,220168830,3283856400
2016/3/16,3041.70,3041.70,3041.70,3041.70,241994080,3193610200
2016/3/17,3112.71,3112.71,3112.71,3112.71,549044430,3633780000
2016/3/18,3158.00,3158.00,3158.00,3158.00,701586420,10202346800
2016/3/21,3222.85,3222.85,3222.85,3222.85,346661980,4865694200
2016/3/22,3228.43,3228.43,3228.43,3228.43,385803550,4313338200
2016/3/23,3215.34,3215.34,3215.34,3215.34,281433760,3691111900
2016/3/24,3198.53,3198.53,3198.53,3198.53,219170040,4295454800
2016/3/29,3178.93,3178.93,3178.93,3178.93,205160690,3736519900
2016/3/30,3224.31,3224.31,3224.31,3224.31,323288430,4702248400
2016/3/31,3241.03,3241.03,3241.03,3241.03,335972590,3963551600
2016/4/1,3209.42,3209.42,3209.42,3209.42,195551430,3362435800
2016/4/5,3176.77,3176.77,3176.77,3176.77,258211850,3374799000
2016/4/6,3223.88,3223.88,3223.88,3223.88,246766690,4183963100
2016/4/7,3225.96,3225.96,3225.96,3225.96,309892290,5451452200
2016/4/8,3215.62,3215.62,3215.62,3215.62,295925670,3815382300
2016/4/11,3247.36,3247.36,3247.36,3247.36,195975850,2592860400
2016/4/12,3281.22,3281.22,3281.22,3281.22,236825770,3292225400
2016/4/13,3329.20,3329.20,3329.20,3329.20,429832190,6907358100
2016/4/14,3337.42,3337.42,3337.42,3337.42,359240560,6472338200
2016/4/15,3352.19,3352.19,3352.19,3352.19,306263670,3225412800
2016/4/18,3351.24,3351.24,3351.24,3351.24,262201340,2261511600
2016/4/19,3371.82,3371.82,3371.82,3371.82,218158600,3371154600
2016/4/20,3307.23,3307.23,3307.23,3307.23,255414010,3667912200
2016/4/21,3343.83,3343.83,3343.83,3343.83,303176480,3036295700
2016/4/22,3335.98,3335.98,3335.98,3335.98,204084290,2291861000
2016/4/25,3341.54,3341.54,3341.54,3341.54,195998890,2637457900
2016/4/26,3305.65,3305.65,3305.65,3305.65,285286770,2554770600
2016/4/27,3296.73,3296.73,3296.73,3296.73,183237810,2752903900
2016/4/28,3315.17,3315.17,3315.17,3315.17,111477562,3810437800
2016/4/29,3275.92,3275.92,3275.92,3275.92,260301060,2581631600
2016/5/3,3228.89,3228.89,3228.89,3228.89,245991080,3410821800
2016/5/4,3218.41,3218.41,3218.41,3218.41,203408100,3402715900
2016/5/5,3186.94,3186.94,3186.94,3186.94,161453030,2871211500
2016/5/6,3103.36,3103.36,3103.36,3103.36,306367770,3702591000
2016/5/9,3097.00,3097.00,3097.00,3097.00,222378840,2209214800
2016/5/10,3084.26,3084.26,3084.26,3084.26,426609400,3251879600
2016/5/11,3125.12,3125.12,3125.12,3125.12,443456910,3290545700
2016/5/12,3113.94,3113.94,3113.94,3113.94,377233460,3347484300
2016/5/13,3088.54,3088.54,3088.54,3088.54,375183970,4205400300
2016/5/16,3111.53,3111.53,3111.53,3111.53,239176750,4477403800
2016/5/17,3140.63,3140.63,3140.63,3140.63,210566640,4657374500
2016/5/18,3108.27,3108.27,3108.27,3108.27,220299030,4203006000
2016/5/19,3094.45,3094.45,3094.45,3094.45,203957550,6252595700
2016/5/20,3060.86,3060.86,3060.86,3060.86,248034460,4844346800
2016/5/23,3080.82,3080.82,3080.82,3080.82,213087800,2988840900
2016/5/24,3089.42,3089.42,3089.42,3089.42,150546180,2785609800
2016/5/25,3122.60,3122.60,3122.60,3122.60,215617670,4372388200
2016/5/26,3117.75,3117.75,3117.75,3117.75,140385200,3059938400
2016/5/27,3165.76,3165.76,3165.76,3165.76,265543050,8275262600
2016/5/30,3216.39,3216.39,3216.39,3216.39,217873520,4784207700
2016/5/31,3239.42,3239.42,3239.42,3239.42,446824200,11540084200
2016/6/1,3244.85,3244.85,3244.85,3244.85,222458580,4028896500
2016/6/2,3257.31,3257.31,3257.31,3257.31,883087810,7595093900
2016/6/3,3275.37,3275.37,3275.37,3275.37,295551950,6066755400
2016/6/6,3286.78,3286.78,3286.78,3286.78,181589480,3890092900
2016/6/7,3359.18,3359.18,3359.18,3359.18,431184300,4516744200
2016/6/8,3308.90,3308.90,3308.90,3308.90,470028140,4766295000
2016/6/10,3233.90,3233.90,3233.90,3233.90,334685950,5031787200
2016/6/13,3154.99,3154.99,3154.99,3154.99,348546430,5066346900
2016/6/14,3152.06,3152.06,3152.06,3152.06,227888370,4058598100
2016/6/15,3209.56,3209.56,3209.56,3209.56,266005950,4161191500
2016/6/16,3151.92,3151.92,3151.92,3151.92,244351920,3600401100
2016/6/17,3172.17,3172.17,3172.17,3172.17,304145270,4039997800
2016/6/20,3191.94,3191.94,3191.94,3191.94,255676150,2296790100
2016/6/21,3216.79,3216.79,3216.79,3216.79,168476490,2412037200
2016/6/22,3260.17,3260.17,3260.17,3260.17,268892810,4573051800
2016/6/23,3241.83,3241.83,3241.83,3241.83,152456430,2865195900
2016/6/24,3171.17,3171.17,3171.17,3171.17,507533020,6511441800
2016/6/27,3162.12,3162.12,3162.12,3162.12,283839980,3417834100
2016/6/28,3138.13,3138.13,3138.13,3138.13,165906290,3917124000
2016/6/29,3171.67,3171.67,3171.67,3171.67,196160000,2966157900
2016/6/30,3197.36,3197.36,3197.36,3197.36,237962110,4009290700
2016/7/4,3205.69,3205.69,3205.69,3205.69,210009460,4129251700
2016/7/5,3171.21,3171.21,3171.21,3171.21,161994030,2857364300
2016/7/6,3130.85,3130.85,3130.85,3130.85,196359590,2975853500
2016/7/7,3147.39,3147.39,3147.39,3147.39,149632540,2268192600
2016/7/8,3154.38,3154.38,3154.38,3154.38,196777030,3315323500
2016/7/11,3166.86,3166.86,3166.86,3166.86,213577510,3401200400
2016/7/12,3225.42,3225.42,3225.42,3225.42,242051700,3932955200
2016/7/13,3229.96,3229.96,3229.96,3229.96,232145250,3110700300
2016/7/14,3263.09,3263.09,3263.09,3263.09,164586800,3301302700
2016/7/15,3260.59,3260.59,3260.59,3260.59,216347440,3953989100
2016/7/18,3274.02,3274.02,3274.02,3274.02,304494720,3327481800
2016/7/19,3270.48,3270.48,3270.48,3270.48,235802630,3301031000
2016/7/20,3311.76,3311.76,3311.76,3311.76,440476990,4379369300
2016/7/21,3360.03,3360.03,3360.03,3360.03,487795350,4698067800
2016/7/22,3368.08,3368.08,3368.08,3368.08,205536400,2489009100
2016/7/25,3352.64,3352.64,3352.64,3352.64,239659160,2668155700
2016/7/26,3340.39,3340.39,3340.39,3340.39,258704220,3905247700
